,Actual,Predicted
191307,0,0.0
109408,0,0.0
58248,0,0.0
218793,0,0.0
124875,0,0.0
227946,0,0.0
347614,0,0.0
69249,0,0.0
319691,0,0.0
288758,0,0.0
342130,0,0.0
266142,0,0.0
235114,0,0.0
300383,0,0.0
209856,0,0.0
351865,0,0.0
360838,0,0.0
47801,0,0.0
383853,0,0.0
37327,0,0.0
55273,0,0.0
186730,0,0.0
371823,0,0.0
292665,0,0.0
146912,0,0.0
51360,0,0.0
365750,0,0.0
56122,0,0.0
166436,0,0.0
177131,0,0.0
236584,0,0.0
12294,0,0.0
261765,0,0.0
49809,0,0.0
116065,0,0.0
284696,0,0.0
125365,0,0.0
220695,0,0.0
138659,0,0.0
200661,0,0.0
291470,0,0.0
106830,0,0.0
108511,0,0.0
205599,0,0.0
44854,0,0.0
179778,0,0.0
112083,0,0.0
364471,0,0.0
277457,0,0.0
154337,0,0.0
169388,0,0.0
93418,0,0.0
202619,0,0.0
208099,0,0.0
88422,0,0.0
346978,0,0.0
99185,0,0.0
16076,0,0.0
270925,0,0.0
220730,0,0.0
3084,0,0.0
329098,0,0.0
3377,0,0.0
105349,0,0.0
283582,0,0.0
162134,0,0.0
211724,0,0.0
265728,0,0.0
203918,0,0.0
374218,0,0.0
287744,0,0.0
35320,0,0.0
174312,0,0.0
18280,0,0.0
106115,0,0.0
77034,0,0.0
153197,0,0.0
232608,0,0.0
366487,0,0.0
189279,0,0.0
213973,0,0.0
64179,0,0.0
319411,0,0.0
9134,0,0.0
174075,0,0.0
40211,0,0.0
35627,0,0.0
60168,0,0.0
129810,0,0.0
19357,0,0.0
76977,0,0.0
115813,0,0.0
88540,0,0.0
35048,0,0.0
135196,0,0.0
143190,0,0.0
384584,0,0.0
37182,0,0.0
21198,0,0.0
32164,0,0.0
68365,0,0.0
170607,0,0.0
270534,0,0.0
324673,0,0.0
284563,0,0.0
127216,0,0.0
29257,0,0.0
27980,0,0.0
342041,1,0.0
281625,0,0.0
101304,0,0.0
28959,0,0.0
322082,0,0.0
192741,0,0.0
120084,0,0.0
75586,0,0.0
202157,0,0.0
357700,0,0.0
174809,0,0.0
316517,0,0.0
24726,0,0.0
77704,0,0.0
92768,0,0.0
280137,0,0.0
112286,0,0.0
53512,0,0.0
86906,0,0.0
226409,0,0.0
332928,0,0.0
198409,0,0.0
1668,0,0.0
87694,0,0.0
135683,0,0.0
59187,0,0.0
122530,0,0.0
276922,0,0.0
121176,0,0.0
294161,0,0.0
148240,0,0.0
59985,0,0.0
375156,0,0.0
83675,0,0.0
165634,0,0.0
79308,0,0.0
122724,0,0.0
317132,0,0.0
10417,0,0.0
166932,0,0.0
193019,0,0.0
31603,0,0.0
29296,0,0.0
308472,0,0.0
238178,0,0.0
109964,0,0.0
95677,0,0.0
149248,0,0.0
40061,0,0.0
271725,0,0.0
376636,0,0.0
94179,0,0.0
149824,0,0.0
343687,1,0.0
66246,0,0.0
61660,0,0.0
139115,0,0.0
101243,0,0.0
64966,0,0.0
52096,0,0.0
295579,0,0.0
231545,0,0.0
201512,0,0.0
191997,0,0.0
117764,0,0.0
31607,0,0.0
165794,0,0.0
257589,0,0.0
379322,0,0.0
161174,0,0.0
102427,0,0.0
381596,0,0.0
275901,0,0.0
235985,0,0.0
365488,0,0.0
165094,0,0.0
264146,0,0.0
15101,0,0.0
289237,0,0.0
270430,0,0.0
115402,0,0.0
356884,0,0.0
142585,0,0.0
154367,0,0.0
95525,0,0.0
277917,0,0.0
258178,0,0.0
119492,0,0.0
113566,0,0.0
381082,0,0.0
165536,0,0.0
302096,0,0.0
247531,0,0.0
371129,0,0.0
17025,0,0.0
304833,0,0.0
135630,0,0.0
205365,0,0.0
173348,0,0.0
310483,0,0.0
352916,0,0.0
94400,0,0.0
304891,0,0.0
215382,0,0.0
340188,0,0.0
237400,0,0.0
34205,0,0.0
269725,0,0.0
121228,0,0.0
210001,0,0.0
53897,0,0.0
3623,1,0.0
172441,0,0.0
292220,0,0.0
24319,0,0.0
339096,0,0.0
72777,0,0.0
310490,0,0.0
149513,0,0.0
128471,0,0.0
126635,0,0.0
307444,0,0.0
130545,0,0.0
310585,0,0.0
306005,0,0.0
50232,0,0.0
167280,0,0.0
366990,0,0.0
214963,0,0.0
179683,1,0.0
178851,0,0.0
15381,0,0.0
286909,0,0.0
151438,0,0.0
312674,0,0.0
262894,0,0.0
18908,0,0.0
50373,0,0.0
32152,0,0.0
220604,0,0.0
228387,0,0.0
66181,0,0.0
290130,0,0.0
21635,0,0.0
163766,0,0.0
325060,0,0.0
187082,0,0.0
84215,0,0.0
40171,0,0.0
261488,0,0.0
48257,0,0.0
110057,0,0.0
275917,0,0.0
331070,0,0.0
91378,0,0.0
74468,0,0.0
385361,0,0.0
187273,0,0.0
334944,0,0.0
256129,0,0.0
308207,0,0.0
242984,0,0.0
75935,0,0.0
101036,0,0.0
86561,0,0.0
189609,0,0.0
54977,0,0.0
362485,0,0.0
91041,0,0.0
333846,0,0.0
353673,0,0.0
262864,0,0.0
277086,0,0.0
19755,0,0.0
39928,0,0.0
284808,0,0.0
152190,0,0.0
69311,0,0.0
55867,0,0.0
365816,0,0.0
306581,0,0.0
372366,0,0.0
93832,0,0.0
106981,0,0.0
184833,0,0.0
219734,0,0.0
90973,0,0.0
379767,0,0.0
311461,0,0.0
269995,0,0.0
217852,0,0.0
370850,0,0.0
71817,0,0.0
112297,0,0.0
97246,0,0.0
12711,0,0.0
328015,0,0.0
139142,0,0.0
155381,0,0.0
319072,0,0.0
293204,0,0.0
61087,0,0.0
333817,0,0.0
194022,0,0.0
32044,1,0.0
9344,0,0.0
292797,0,0.0
373,0,0.0
268924,0,0.0
257164,0,0.0
261070,0,0.0
219481,0,0.0
26673,1,0.0
109067,0,0.0
223097,0,0.0
116222,0,0.0
281506,0,0.0
280451,1,0.0
51901,0,0.0
289905,0,0.0
59200,0,0.0
188022,0,0.0
346577,0,0.0
79616,0,0.0
267714,0,0.0
172318,0,0.0
82742,0,0.0
230278,0,0.0
375710,0,0.0
200265,0,0.0
93358,0,0.0
161348,0,0.0
247563,0,0.0
63822,0,0.0
233395,0,0.0
10061,0,0.0
370052,0,0.0
100074,0,0.0
330748,0,0.0
84352,0,0.0
179456,0,0.0
306644,0,0.0
269139,0,0.0
186248,0,0.0
258068,0,0.0
107197,0,0.0
142947,0,0.0
171705,0,0.0
298259,0,0.0
337977,0,0.0
140635,0,0.0
227511,0,0.0
173430,0,0.0
332959,0,0.0
91349,0,0.0
318420,0,0.0
214271,0,0.0
359406,0,0.0
269182,0,0.0
87497,0,0.0
375486,1,0.0
335081,0,0.0
236743,0,0.0
5137,0,0.0
38577,0,0.0
48920,0,0.0
139423,0,0.0
302778,0,0.0
28037,0,0.0
55009,1,0.0
150108,0,0.0
244492,0,0.0
376435,0,0.0
106844,0,0.0
226262,0,0.0
310123,0,0.0
150990,0,0.0
65468,0,0.0
69722,0,0.0
74241,0,0.0
163592,0,0.0
175658,0,0.0
107194,0,0.0
213260,0,0.0
105343,0,0.0
215781,0,0.0
208382,0,0.0
84503,0,0.0
182341,0,0.0
155180,0,0.0
225757,0,0.0
35397,0,0.0
253056,0,0.0
266705,0,0.0
34246,0,0.0
83983,0,0.0
310091,0,0.0
147948,0,0.0
356148,0,0.0
360165,0,0.0
229726,0,0.0
145255,0,0.0
317533,0,0.0
78497,0,0.0
149098,0,0.0
76597,0,0.0
53375,0,0.0
114319,0,0.0
148849,0,0.0
68405,0,0.0
359911,0,0.0
222812,0,0.0
40835,0,0.0
200074,0,0.0
213345,0,0.0
378959,0,0.0
258050,0,0.0
35959,0,0.0
75489,0,0.0
311442,0,0.0
274034,0,0.0
321283,0,0.0
340720,0,0.0
104189,0,0.0
245724,0,0.0
256437,0,0.0
28169,0,0.0
43265,0,0.0
43853,0,0.0
213992,0,0.0
287492,0,0.0
243830,0,0.0
204003,0,0.0
157681,0,0.0
333818,0,0.0
247141,0,0.0
77357,0,0.0
317087,0,0.0
293396,0,0.0
186329,0,0.0
313380,0,0.0
250485,0,0.0
98367,0,0.0
299246,0,0.0
295667,0,0.0
247957,0,0.0
281492,0,0.0
246885,0,0.0
13583,0,0.0
183493,0,0.0
310759,0,0.0
221230,0,0.0
341615,0,0.0
80741,0,0.0
197850,0,0.0
112748,0,0.0
195153,0,0.0
275613,0,0.0
58348,0,0.0
81082,0,0.0
289157,0,0.0
378444,0,0.0
215641,0,0.0
196239,0,0.0
205760,0,0.0
375388,0,0.0
88259,0,0.0
287062,0,0.0
276527,0,0.0
29949,0,0.0
256486,0,0.0
184457,0,0.0
155477,0,0.0
84911,0,0.0
94637,0,0.0
27660,0,0.0
281875,0,0.0
152453,0,0.0
43168,0,0.0
10752,0,0.0
27128,0,0.0
15305,0,0.0
180518,0,0.0
208166,0,0.0
296470,0,0.0
107170,0,0.0
259569,0,0.0
161790,0,0.0
143275,0,0.0
154929,0,0.0
9199,0,0.0
177396,0,0.0
371037,0,0.0
282302,0,0.0
284980,0,0.0
238859,0,0.0
115004,0,0.0
8573,0,0.0
206105,0,0.0
81307,0,0.0
83224,0,0.0
370568,0,0.0
98340,0,0.0
358541,0,0.0
368118,0,0.0
209102,0,0.0
22363,0,0.0
176328,0,0.0
28369,0,0.0
45480,0,0.0
299905,0,0.0
339174,0,0.0
273294,0,0.0
159158,0,0.0
333509,0,0.0
262108,0,0.0
154549,0,0.0
372868,1,0.0
112507,0,0.0
381637,0,0.0
122553,0,0.0
142501,0,0.0
53434,0,0.0
354145,0,0.0
2159,0,0.0
264432,0,0.0
250589,0,0.0
311401,0,0.0
78855,0,0.0
101729,0,0.0
96562,0,0.0
372330,0,0.0
338818,0,0.0
307654,0,0.0
156112,0,0.0
18402,0,0.0
340611,0,0.0
121404,0,0.0
339991,0,0.0
368931,0,0.0
42777,0,0.0
142730,0,0.0
19707,1,1.0
192020,0,0.0
229576,0,0.0
90820,0,0.0
323170,0,0.0
166881,0,0.0
118791,0,0.0
14173,0,0.0
214653,0,0.0
96414,0,0.0
110673,0,0.0
210998,0,0.0
211292,0,0.0
42651,0,0.0
363021,0,0.0
59050,0,0.0
91262,0,0.0
332687,0,0.0
361800,0,0.0
120509,0,0.0
369510,0,0.0
247706,0,0.0
124206,1,1.0
193550,0,0.0
216240,0,0.0
254097,0,0.0
43698,0,0.0
37445,0,0.0
115060,0,0.0
280323,0,0.0
346119,0,0.0
372123,0,0.0
14913,0,0.0
352370,0,0.0
99395,0,0.0
33084,0,0.0
58500,0,0.0
171941,0,0.0
304538,0,0.0
292385,0,0.0
245810,0,0.0
188383,0,0.0
38089,0,0.0
69014,0,0.0
275541,0,0.0
90421,0,0.0
368016,0,0.0
206317,0,0.0
359525,0,0.0
291912,0,0.0
205115,0,0.0
26472,0,0.0
30598,0,0.0
281619,0,0.0
278145,0,0.0
186055,0,0.0
370155,0,0.0
308163,0,0.0
20869,0,0.0
109356,0,0.0
223100,0,0.0
70445,0,0.0
200656,0,0.0
47213,0,0.0
294181,0,0.0
330546,0,0.0
116282,0,0.0
30419,0,0.0
16231,0,0.0
232863,0,0.0
296894,0,0.0
112837,0,0.0
313798,0,0.0
89611,0,0.0
270252,0,0.0
151265,0,0.0
206265,0,0.0
160812,0,0.0
363788,0,0.0
262725,0,0.0
141255,0,0.0
121736,0,0.0
131669,0,0.0
12899,0,0.0
264450,0,0.0
264996,0,0.0
122308,0,0.0
167708,0,0.0
25786,0,0.0
174985,0,0.0
152719,0,0.0
179416,0,0.0
6616,0,0.0
313293,1,0.0
53058,0,0.0
375520,1,0.0
93420,0,0.0
169360,1,0.0
2613,0,0.0
195404,0,0.0
298472,0,0.0
150048,0,0.0
210677,0,0.0
321420,0,0.0
300813,1,1.0
300787,0,0.0
335574,1,0.0
218389,0,0.0
142798,0,0.0
301357,0,0.0
71149,0,0.0
382331,0,0.0
257539,0,0.0
206329,0,0.0
113816,0,0.0
357555,0,0.0
368068,0,0.0
63389,0,0.0
307885,0,0.0
182468,0,0.0
224533,0,0.0
167155,0,0.0
46829,0,0.0
307238,0,0.0
60084,0,0.0
121517,0,0.0
51006,0,0.0
254362,0,0.0
332059,0,0.0
107641,0,0.0
78426,0,0.0
133243,0,0.0
157307,0,0.0
316595,0,0.0
41865,0,0.0
324008,0,0.0
67104,0,0.0
110406,0,0.0
55944,0,0.0
97917,0,0.0
110377,0,0.0
225340,0,0.0
222058,0,0.0
186542,0,0.0
73658,0,0.0
183869,0,0.0
112168,0,0.0
80939,0,0.0
12930,0,0.0
11949,0,0.0
142310,0,0.0
197475,0,0.0
138447,0,0.0
186850,0,0.0
343734,0,0.0
71215,0,0.0
38790,0,0.0
996,0,0.0
238601,0,0.0
213895,0,0.0
277493,0,0.0
132781,0,0.0
377918,0,0.0
344900,0,0.0
214689,0,0.0
272115,0,0.0
212600,0,0.0
76744,0,0.0
358407,0,0.0
135208,0,0.0
310925,0,0.0
163354,0,0.0
207055,0,0.0
270538,0,0.0
5782,0,0.0
313373,0,0.0
171682,1,0.0
342939,0,0.0
133695,0,0.0
98976,0,0.0
105328,0,0.0
123298,0,0.0
15665,0,0.0
10735,0,0.0
107774,0,0.0
48271,0,0.0
221866,0,0.0
84531,1,0.0
76772,0,0.0
99622,0,0.0
6753,0,0.0
221030,0,0.0
186485,0,0.0
260683,0,0.0
39104,0,0.0
42570,0,0.0
167728,0,0.0
154281,0,0.0
394,0,0.0
327078,1,1.0
194481,0,0.0
292852,0,0.0
303356,0,0.0
94849,0,0.0
283525,0,0.0
217615,0,0.0
364756,0,0.0
132549,0,0.0
373722,0,0.0
366092,0,0.0
237992,0,0.0
206733,0,0.0
13471,0,0.0
365533,0,0.0
74316,0,0.0
17050,0,0.0
88938,0,0.0
148591,0,0.0
364294,0,0.0
271248,0,0.0
371966,0,0.0
139116,0,0.0
176976,0,0.0
248283,0,0.0
268511,0,0.0
222281,0,0.0
197593,0,0.0
292391,0,0.0
306078,0,0.0
352835,0,0.0
198484,0,0.0
165943,0,0.0
170056,0,0.0
311982,0,0.0
335048,0,0.0
362256,0,0.0
384814,0,0.0
365229,0,0.0
106001,0,0.0
47817,0,0.0
318241,0,0.0
259165,0,0.0
68550,0,0.0
120905,0,0.0
255984,0,0.0
54849,0,0.0
35198,0,0.0
30597,0,0.0
81647,0,0.0
356166,0,0.0
212712,0,0.0
370498,0,0.0
29057,0,0.0
38874,0,0.0
276001,0,0.0
306490,0,0.0
214015,0,0.0
69830,0,0.0
207324,0,0.0
256878,0,0.0
289363,0,0.0
62404,0,0.0
200359,0,0.0
269049,0,0.0
319951,0,0.0
339256,0,0.0
215647,0,0.0
370790,0,0.0
107642,0,0.0
349017,0,0.0
331160,0,0.0
121780,0,0.0
359912,0,0.0
106611,0,0.0
270432,0,0.0
146541,0,0.0
279833,0,0.0
72594,0,0.0
112277,0,0.0
90028,0,0.0
153518,0,0.0
275803,0,0.0
166454,0,0.0
70115,0,0.0
216724,0,0.0
173701,0,0.0
55939,0,0.0
29160,0,0.0
318470,0,0.0
34385,0,0.0
154289,0,0.0
39598,0,0.0
302581,0,0.0
14797,0,0.0
357489,0,0.0
197374,0,0.0
77590,0,0.0
378451,0,0.0
211603,0,0.0
315464,0,0.0
285329,0,0.0
258859,0,0.0
303613,0,0.0
265104,0,0.0
153533,0,0.0
269200,0,0.0
279896,0,0.0
63756,0,0.0
328771,0,0.0
217468,0,0.0
146728,0,0.0
292597,0,0.0
338198,0,0.0
384877,0,0.0
195389,0,0.0
77679,0,0.0
216963,0,0.0
216968,0,0.0
126611,0,0.0
370556,0,0.0
245126,0,0.0
132527,0,0.0
254849,0,0.0
320774,0,0.0
143119,0,0.0
233315,0,0.0
365984,0,0.0
255170,0,0.0
252470,0,0.0
193296,0,0.0
58045,0,0.0
196235,0,0.0
150008,0,0.0
164761,0,0.0
270603,0,0.0
13304,0,0.0
379092,0,0.0
55869,0,0.0
244840,0,0.0
223534,0,0.0
373638,0,0.0
357659,0,0.0
124182,0,0.0
44101,0,0.0
276773,0,0.0
327966,0,0.0
325610,0,0.0
362151,0,0.0
269275,0,0.0
116180,0,0.0
288583,0,0.0
138688,0,0.0
269453,0,0.0
322731,0,0.0
165706,0,0.0
145270,0,0.0
99428,1,0.0
58443,0,0.0
312687,0,0.0
150429,0,0.0
215103,0,0.0
15204,0,0.0
204329,0,0.0
355659,0,0.0
78287,0,0.0
50596,0,0.0
184284,0,0.0
368303,0,0.0
26173,0,0.0
322084,0,0.0
50081,0,0.0
72178,0,0.0
285348,0,0.0
73072,0,0.0
258121,0,0.0
148785,0,0.0
25107,0,0.0
42682,0,0.0
326257,0,0.0
83071,0,0.0
267666,0,0.0
152064,0,0.0
208729,0,0.0
302172,0,0.0
21708,0,0.0
333349,0,0.0
267852,0,0.0
296350,0,0.0
143381,0,0.0
385068,0,0.0
371924,0,0.0
295506,0,0.0
15077,0,0.0
101998,0,0.0
218528,0,0.0
309906,0,0.0
137457,0,0.0
115432,0,0.0
84025,0,0.0
243802,0,0.0
77528,0,0.0
81988,0,0.0
91347,0,0.0
195807,0,0.0
351902,0,0.0
167632,0,0.0
15780,0,0.0
177776,0,0.0
299390,0,0.0
193400,0,0.0
265924,0,0.0
99657,0,0.0
332604,0,0.0
11946,0,0.0
250428,0,0.0
212455,0,0.0
314852,0,0.0
178749,0,0.0
191867,0,0.0
132292,0,0.0
224095,0,0.0
52540,0,0.0
296152,0,0.0
306427,0,0.0
173993,0,0.0
172753,0,0.0
184923,0,0.0
64399,0,0.0
204011,0,0.0
284616,0,0.0
225087,0,0.0
277425,0,0.0
366802,0,0.0
103206,0,0.0
329824,0,0.0
162774,0,0.0
12055,0,0.0
222862,0,0.0
6087,0,0.0
186076,0,0.0
319773,0,0.0
145423,0,0.0
196079,0,0.0
322135,0,0.0
39942,0,0.0
262060,0,0.0
155606,0,0.0
343919,0,0.0
45601,0,0.0
34956,0,0.0
255497,0,0.0
353381,0,0.0
248905,0,0.0
272521,0,0.0
65229,0,0.0
336064,0,0.0
180988,0,0.0
77360,0,0.0
350883,0,0.0
46818,0,0.0
176434,0,0.0
273574,0,0.0
299114,0,0.0
179814,0,0.0
331728,0,0.0
80131,0,0.0
250149,0,0.0
15229,0,0.0
216202,0,0.0
217162,0,0.0
29203,0,0.0
22487,0,0.0
257530,0,0.0
14839,0,0.0
1091,0,0.0
203001,0,0.0
174205,0,0.0
305797,0,0.0
170823,0,0.0
232837,0,0.0
142009,1,0.0
102005,0,0.0
36928,0,0.0
102410,0,0.0
36001,0,0.0
194682,0,0.0
130128,0,0.0
227360,0,0.0
31434,0,0.0
213173,0,0.0
163789,0,0.0
77181,0,0.0
333499,0,0.0
204261,0,0.0
265434,0,0.0
123335,0,0.0
230891,0,0.0
312439,0,0.0
3485,0,0.0
342246,0,0.0
129203,0,0.0
94466,0,0.0
18876,0,0.0
22725,1,0.0
317223,0,0.0
190668,0,0.0
223407,0,0.0
148679,0,0.0
11692,0,0.0
87415,0,0.0
110893,0,0.0
328708,0,0.0
305380,0,0.0
279448,0,0.0
322652,0,0.0
32421,0,0.0
149934,0,0.0
220910,0,0.0
234123,0,0.0
272134,0,0.0
109967,0,0.0
92073,0,0.0
181884,0,0.0
289691,0,0.0
308811,0,0.0
277756,0,0.0
94889,0,0.0
84480,0,0.0
4232,0,0.0
75251,0,0.0
139988,0,0.0
38988,0,0.0
341275,0,0.0
211033,0,0.0
253832,0,0.0
286476,0,0.0
303776,0,0.0
180032,0,0.0
55005,0,0.0
203807,0,0.0
177990,0,0.0
342465,0,0.0
339169,0,0.0
77573,0,0.0
174837,0,0.0
135151,0,0.0
267469,0,0.0
214988,0,0.0
131029,0,0.0
75119,0,0.0
1577,0,0.0
314834,0,0.0
107788,0,0.0
79181,0,0.0
299513,0,0.0
43561,0,0.0
323730,0,0.0
334262,0,0.0
22721,0,0.0
241817,0,0.0
238415,0,0.0
218251,0,0.0
43361,0,0.0
298799,0,0.0
207733,0,0.0
321508,0,0.0
244300,0,0.0
136628,0,0.0
283547,0,0.0
244334,0,0.0
256714,0,0.0
56317,0,0.0
271850,0,0.0
251516,0,0.0
38581,0,0.0
356823,0,0.0
243556,0,0.0
134008,0,0.0
56334,0,0.0
221210,0,0.0
368367,0,0.0
42744,0,0.0
54088,0,0.0
150121,0,0.0
303550,0,0.0
167111,0,0.0
152957,0,0.0
43690,0,0.0
360357,0,0.0
209984,0,0.0
113893,0,0.0
271013,0,0.0
80773,0,0.0
95267,0,0.0
381454,0,0.0
23254,0,0.0
226862,0,0.0
30422,0,0.0
61463,0,0.0
105363,0,0.0
26757,0,0.0
355867,0,0.0
340129,0,0.0
59594,0,0.0
345874,0,0.0
132593,0,0.0
142734,0,0.0
75218,0,0.0
341545,0,0.0
100773,0,0.0
123783,0,0.0
180239,0,0.0
281368,0,0.0
116247,0,0.0
140445,0,0.0
370804,0,0.0
294232,0,0.0
158018,0,0.0
194467,0,0.0
333391,0,0.0
69558,0,0.0
126936,0,0.0
113662,0,0.0
171688,0,0.0
70960,0,0.0
279814,0,0.0
374611,0,0.0
27034,0,0.0
219650,0,0.0
21689,0,0.0
252429,0,0.0
348437,0,0.0
335828,0,0.0
265870,0,0.0
21825,0,0.0
382911,0,0.0
73182,0,0.0
28662,0,0.0
221710,0,0.0
202773,0,0.0
296132,0,0.0
60328,0,0.0
99972,0,0.0
268387,0,0.0
29694,0,0.0
33215,0,0.0
328565,0,0.0
178202,0,0.0
7983,0,0.0
150166,0,0.0
221613,0,0.0
55462,0,0.0
304100,0,0.0
310194,0,0.0
38113,0,0.0
133220,0,0.0
64791,0,0.0
294177,0,0.0
100212,0,0.0
361844,0,0.0
45772,0,0.0
375669,0,0.0
168247,0,0.0
246642,0,0.0
333322,0,0.0
368959,0,0.0
25321,0,0.0
177031,0,0.0
106680,0,0.0
293683,0,0.0
190968,0,0.0
230512,0,0.0
86534,0,0.0
75047,0,0.0
301468,0,0.0
197645,0,0.0
294739,0,0.0
23185,0,0.0
32482,0,0.0
279289,0,0.0
136410,0,0.0
26405,0,0.0
272346,0,0.0
304916,0,0.0
338565,0,0.0
77996,0,0.0
37904,0,0.0
308859,0,0.0
169972,0,0.0
348172,0,0.0
283457,0,0.0
357837,0,0.0
158708,0,0.0
25005,0,0.0
191819,0,0.0
265013,0,0.0
286514,0,0.0
242885,0,0.0
39087,0,0.0
263669,0,0.0
173843,0,0.0
320425,0,0.0
107920,0,0.0
17593,0,0.0
218076,0,0.0
219989,0,0.0
30750,0,0.0
220667,0,0.0
110708,0,0.0
261354,0,0.0
227930,0,0.0
377539,0,0.0
3755,0,0.0
53424,0,0.0
242453,0,0.0
43793,0,0.0
14080,0,0.0
256900,0,0.0
91629,0,0.0
121125,0,0.0
75982,0,0.0
344335,0,0.0
208023,0,0.0
363453,0,0.0
181712,0,0.0
28077,0,0.0
271686,0,0.0
184010,0,0.0
310020,0,0.0
55171,0,0.0
124245,0,0.0
196440,1,0.0
137463,0,0.0
125111,0,0.0
242270,0,0.0
165735,0,0.0
2675,0,0.0
249940,0,0.0
45288,0,0.0
266007,0,0.0
344904,0,0.0
167501,0,0.0
77084,0,0.0
260095,0,0.0
981,0,0.0
319966,0,0.0
221038,0,0.0
360419,0,0.0
171149,0,0.0
253809,0,0.0
367333,0,0.0
48312,0,0.0
84009,0,0.0
325518,0,0.0
351566,0,0.0
97590,1,0.0
290307,0,0.0
199202,0,0.0
157957,0,0.0
341662,0,0.0
56829,0,0.0
81979,0,0.0
313516,0,0.0
105534,0,0.0
252735,0,0.0
336106,0,0.0
193483,0,0.0
264914,0,0.0
22951,0,0.0
270232,0,0.0
123470,0,0.0
308774,0,0.0
156367,0,0.0
247553,0,0.0
369289,0,0.0
201654,0,0.0
259317,0,0.0
288904,0,0.0
116284,0,0.0
201745,0,0.0
161497,0,0.0
29268,0,0.0
158887,0,0.0
150072,0,0.0
237240,0,0.0
254816,0,0.0
228871,0,0.0
36030,0,0.0
53307,0,0.0
357858,0,0.0
96448,0,0.0
44135,0,0.0
217297,0,0.0
235832,0,0.0
313257,0,0.0
56051,0,0.0
92823,0,0.0
371833,0,0.0
126806,0,0.0
231810,0,0.0
326553,0,0.0
127264,0,0.0
66392,0,0.0
186151,0,0.0
216175,0,0.0
103844,0,0.0
264656,0,0.0
51337,0,0.0
369627,0,0.0
114126,0,0.0
201810,0,0.0
66148,0,0.0
121733,0,0.0
341060,0,0.0
359903,0,0.0
121346,0,0.0
227527,0,0.0
43657,0,0.0
324443,0,0.0
18551,0,0.0
191014,0,0.0
368573,0,0.0
8172,0,0.0
137454,0,0.0
107185,0,0.0
288776,0,0.0
373924,0,0.0
36690,0,0.0
165617,0,0.0
26428,1,0.0
173545,0,0.0
171555,0,0.0
109305,0,0.0
269377,0,0.0
116511,0,0.0
114022,1,0.0
40151,0,0.0
87038,0,0.0
273896,0,0.0
223767,0,0.0
106092,0,0.0
259653,0,0.0
62106,0,0.0
73385,0,0.0
368308,0,0.0
368175,0,0.0
338879,1,0.0
284723,0,0.0
280910,1,1.0
1320,0,0.0
76091,0,0.0
323814,0,0.0
346854,0,0.0
249737,0,0.0
329343,0,0.0
108133,0,0.0
68100,0,0.0
169636,0,0.0
59588,0,0.0
199205,0,0.0
332831,0,0.0
194852,0,0.0
318781,0,0.0
353074,0,0.0
224871,0,0.0
102939,0,0.0
128008,0,0.0
338702,0,0.0
303663,0,0.0
306519,0,0.0
186822,0,0.0
5483,0,0.0
143162,0,0.0
131610,0,0.0
380375,0,0.0
368113,0,0.0
320091,0,0.0
149589,0,0.0
215926,0,0.0
227834,0,0.0
140242,0,0.0
62762,0,0.0
368847,0,0.0
192858,0,0.0
100542,0,0.0
193645,0,0.0
242113,0,0.0
272990,0,0.0
92934,0,0.0
374658,0,0.0
348171,0,0.0
201333,0,0.0
220717,0,0.0
381354,0,0.0
131455,0,0.0
60816,0,0.0
149344,0,0.0
307245,0,0.0
124524,0,0.0
334790,0,0.0
17280,0,0.0
44975,0,0.0
232948,0,0.0
258132,0,0.0
382224,0,0.0
266738,0,0.0
103214,0,0.0
56240,1,0.0
164681,0,0.0
222394,0,0.0
14932,0,0.0
329222,0,0.0
349259,0,0.0
385223,0,0.0
99422,1,1.0
43671,0,0.0
176421,0,0.0
204033,0,0.0
77078,0,0.0
78717,0,0.0
61636,1,0.0
295477,0,0.0
371592,0,0.0
312061,0,0.0
197802,0,0.0
73474,0,0.0
277748,0,0.0
166157,0,0.0
47464,0,0.0
172534,0,0.0
168046,0,0.0
51185,0,0.0
31595,0,0.0
23451,0,0.0
238997,0,0.0
261053,0,0.0
62949,0,0.0
262078,0,0.0
219709,0,0.0
256887,0,0.0
253165,0,0.0
57242,0,0.0
45686,0,0.0
264084,0,0.0
329541,0,0.0
103830,0,0.0
256546,0,0.0
331178,0,0.0
244548,0,0.0
361014,0,0.0
362260,0,0.0
231055,0,0.0
354395,0,0.0
238540,0,0.0
229289,0,0.0
377503,0,0.0
149304,0,0.0
269614,0,0.0
214615,0,0.0
270928,0,0.0
377821,0,0.0
61743,0,0.0
34369,0,0.0
198978,0,0.0
3087,0,0.0
124780,0,0.0
83972,0,0.0
46860,0,0.0
238973,0,0.0
18328,0,0.0
240507,0,0.0
72794,0,0.0
382214,0,0.0
145404,0,0.0
78557,0,0.0
34036,0,0.0
31079,0,0.0
179235,0,0.0
234807,0,0.0
362762,0,0.0
166737,0,0.0
265213,0,0.0
379005,0,0.0
253945,0,0.0
276087,0,0.0
239624,0,0.0
326963,0,0.0
106489,0,0.0
192353,0,0.0
101536,0,0.0
361871,0,0.0
114740,0,0.0
334177,0,0.0
2126,0,0.0
227719,0,0.0
300198,1,0.0
320984,0,0.0
87157,0,0.0
56762,0,0.0
158390,0,0.0
202488,0,0.0
165101,0,0.0
85424,0,0.0
133148,0,0.0
